row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,postal_code,market,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority
37504,ca2013133697,2013-10-21,25102013,second class,cm12445,chuck magee,consumer,houston,texas,united states,77095.0,us,central,furch10002372,furniture,chairs,office star  ergonomically designed knee chair,56.686,1,0.3,-14.5764,4.94,medium
37835,ca2012109862,2012-10-25,30102012,standard class,hk14890,heather kirkland,corporate,newark,delaware,united states,19711.0,us,east,tecph10004042,technology,phones,clearone communications chat 70 ocspeaker phone,158.99,1,0.0,41.3374,4.94,medium
35288,ca2012161998,2012-05-01,05052012,standard class,db13120,david bremer,corporate,tampa,florida,united states,33614.0,us,south,furfu10001095,furniture,furnishings,dax black cherry woodtone poster frame,63.552,3,0.2,14.2992,4.93,medium
37953,ca2014135937,2014-02-21,28022014,standard class,km16375,katherine murray,home office,gilbert,arizona,united states,85234.0,us,west,offst10000563,office supplies,storage,fellowes bankers box stordrawer steel plus,51.168,2,0.2,-6.396,4.93,low
38879,ca2012142734,2012-04-16,21042012,standard class,dm13345,denise monton,corporate,new york city,new york,united states,10024.0,us,east,furch10003968,furniture,chairs,novimex turbo task chair,127.764,2,0.1,2.8392,4.93,medium
39159,ca2012142993,2012-10-12,17102012,standard class,ka16525,kelly andreada,consumer,seattle,washington,united states,98103.0,us,west,offst10000934,office supplies,storage,contico 72h heavyduty storage system,81.96,2,0.0,0.0,4.93,medium
32072,ca2014104220,2014-01-31,06022014,standard class,bv11245,benjamin venier,corporate,des moines,iowa,united states,50315.0,us,central,furfu10002597,furniture,furnishings,cline magnetic cubicle keepers clear polypropylene,34.58,7,0.0,14.5236,4.92,low
32973,ca2013122728,2013-05-19,25052013,standard class,eb13930,eric barreto,consumer,san francisco,california,united states,94110.0,us,west,offst10000604,office supplies,storage,homeoffice personal file carts,104.28,3,0.0,26.07,4.92,medium
34063,ca2014167752,2014-01-16,19012014,first class,rw19690,robert waldorf,consumer,philadelphia,pennsylvania,united states,19134.0,us,east,offap10000159,office supplies,appliances,belkin f9m820v08 8 outlet surge,34.384,1,0.2,3.8682,4.92,high
39681,ca2013145135,2013-11-27,29112013,first class,cd12790,cynthia delaney,home office,shelton,connecticut,united states,6484.0,us,east,offpa10004285,office supplies,paper,xerox 1959,13.36,2,0.0,6.4128,4.92,critical
40037,ca2013102498,2013-07-25,26072013,first class,jg15160,james galang,consumer,lafayette,louisiana,united states,70506.0,us,south,offar10004456,office supplies,art,panasonic kp4abk batteryoperated pencil sharpener,73.2,5,0.0,21.228,4.92,medium
40582,ca2012102778,2012-11-21,24112012,first class,jh15820,john huston,consumer,monroe,north carolina,united states,28110.0,us,south,furfu10000087,furniture,furnishings,executive impressions 14 twocolor numerals wall clock,18.176,1,0.2,4.7712,4.92,critical
34527,ca2014131625,2014-09-02,06092014,second class,bn11515,bradley nguyen,consumer,new york city,new york,united states,10009.0,us,east,furfu10004960,furniture,furnishings,seth thomas 12 clock w goldtone case,114.9,5,0.0,39.066,4.91,medium
36548,us2013169369,2013-12-13,19122013,standard class,ec14050,erin creighton,consumer,columbus,georgia,united states,31907.0,us,south,offpa10004438,office supplies,paper,xerox 1907,49.12,4,0.0,23.0864,4.91,medium
37306,ca2012135580,2012-12-30,03012013,standard class,cl12565,clay ludtke,consumer,los angeles,california,united states,90049.0,us,west,offst10000798,office supplies,storage,2300 heavyduty transfer file systems by perma,74.94,3,0.0,14.2386,4.91,medium
39299,ca2012110870,2012-12-12,15122012,first class,kd16270,karen daniels,consumer,los angeles,california,united states,90032.0,us,west,offsu10001225,office supplies,supplies,staples,25.76,7,0.0,0.5152,4.91,high
40557,ca2014167976,2014-11-12,15112014,second class,jl15505,jeremy lonsdale,consumer,aberdeen,south dakota,united states,57401.0,us,central,offsu10004661,office supplies,supplies,acme titanium bonded scissors,25.5,3,0.0,6.63,4.91,critical
31752,ca2013100153,2013-12-14,18122013,standard class,kh16630,ken heidel,corporate,norman,oklahoma,united states,73071.0,us,central,tecac10001772,technology,accessories,memorex mini travel drive 16 gb usb 20 flash drive,63.88,4,0.0,24.9132,4.9,high
34516,us2012137008,2012-10-02,08102012,standard class,jp15460,jennifer patt,corporate,lakewood,new jersey,united states,8701.0,us,east,offpa10001295,office supplies,paper,computer printout paper with lettertrim perforations,94.85,5,0.0,45.528,4.9,medium
38733,ca2012148180,2012-07-26,31072012,standard class,bp11095,bart pistole,corporate,oxnard,california,united states,93030.0,us,west,offar10002067,office supplies,art,newell 334,99.2,5,0.0,25.792,4.9,medium
40417,us2013155971,2013-06-07,13062013,standard class,rb19795,ross baird,home office,los angeles,california,united states,90036.0,us,west,offpa10000210,office supplies,paper,xerox blank computer paper,99.9,5,0.0,46.953,4.9,medium
35793,ca2014112753,2014-06-19,24062014,standard class,cc12670,craig carreira,consumer,los angeles,california,united states,90032.0,us,west,offpa10002036,office supplies,paper,xerox 1930,38.88,6,0.0,19.0512,4.89,high
39984,ca2013144015,2013-06-27,27062013,same day,ah10075,adam hart,corporate,los angeles,california,united states,90036.0,us,west,offfa10000624,office supplies,fasteners,oic binder clips,17.9,5,0.0,8.95,4.89,critical
31906,us2011105767,2011-05-23,27052011,standard class,ar10510,andrew roberts,consumer,philadelphia,pennsylvania,united states,19134.0,us,east,tecph10003092,technology,phones,motorola l804,55.188,2,0.4,-10.1178,4.88,medium
34474,ca2014122280,2014-09-11,11092014,same day,sh20395,shahid hopkins,consumer,new york city,new york,united states,10024.0,us,east,offpa10004911,office supplies,paper,rediform sos 1up phone message bk 414x3116 bk 1 formpg 40 messagesbk 3pk,18.76,2,0.0,9.0048,4.88,high
36815,ca2014117667,2014-12-05,10122014,standard class,ms17980,michael stewart,corporate,philadelphia,pennsylvania,united states,19134.0,us,east,furfu10004093,furniture,furnishings,handfinished solid wood document frame,54.768,2,0.2,6.846,4.88,medium
37628,ca2011167927,2011-01-21,27012011,standard class,xp21865,xylona preis,consumer,westland,michigan,united states,48185.0,us,central,offar10004456,office supplies,art,panasonic kp4abk batteryoperated pencil sharpener,43.92,3,0.0,12.7368,4.88,medium
38312,ca2011114790,2011-03-11,13032011,second class,fm14215,filia mcadams,corporate,richmond,kentucky,united states,40475.0,us,south,tecac10000710,technology,accessories,maxell dvdram discs,32.96,2,0.0,14.1728,4.88,high
40782,ca2013164770,2013-12-03,05122013,second class,my18295,muhammed yedwab,corporate,houston,texas,united states,77036.0,us,central,offpa10003893,office supplies,paper,xerox 1962,30.816,9,0.2,9.63,4.88,high
34266,ca2014167941,2014-11-07,10112014,second class,jf15565,jill fjeld,consumer,fayetteville,north carolina,united states,28314.0,us,south,offpa10001800,office supplies,paper,xerox 220,31.104,6,0.2,10.8864,4.87,high
41155,ca2014113278,2014-01-15,21012014,standard class,hr14770,hallie redmond,home office,richmond,indiana,united states,47374.0,us,central,offst10001590,office supplies,storage,tenex personal project file with scoop front design black,67.4,5,0.0,17.524,4.87,medium
32887,us2013132423,2013-04-16,20042013,standard class,my18295,muhammed yedwab,corporate,grapevine,texas,united states,76051.0,us,central,offar10001221,office supplies,art,dixon ticonderoga erasable colored pencil set 12color,33.488,7,0.2,5.8604,4.86,high
39654,ca2011110555,2011-04-11,18042011,standard class,mm18055,michelle moray,consumer,great falls,montana,united states,59405.0,us,west,offst10000876,office supplies,storage,eldon simplefile box office,87.08,7,0.0,24.3824,4.86,medium
32774,ca2013121958,2013-11-14,18112013,standard class,cs12505,cindy stewart,consumer,thomasville,north carolina,united states,27360.0,us,south,offsu10000381,office supplies,supplies,acme forged steel scissors with black enamel handles,52.136,7,0.2,5.8653,4.85,medium
34569,ca2012146038,2012-02-09,16022012,standard class,sj20215,sarah jordon,consumer,los angeles,california,united states,90049.0,us,west,furch10002774,furniture,chairs,global deluxe stacking chair gray,203.92,5,0.2,22.941,4.85,medium
35690,ca2013108868,2013-09-09,13092013,standard class,kb16585,ken black,corporate,dallas,texas,united states,75081.0,us,central,tecph10000923,technology,phones,belkin sportfit armband for iphone 5s5c fuchsia,59.96,5,0.2,21.7355,4.85,medium
40332,ca2012148873,2012-10-01,05102012,standard class,em13960,eric murdock,consumer,quincy,illinois,united states,62301.0,us,central,tecac10003657,technology,accessories,lenovo 17key usb numeric keypad,108.768,4,0.2,2.7192,4.85,high
36441,ca2014161333,2014-02-03,08022014,standard class,jl15835,john lee,consumer,los angeles,california,united states,90045.0,us,west,furfu10003039,furniture,furnishings,howard miller 1112 diameter grantwood wall clock,86.26,2,0.0,29.3284,4.84,medium
34762,us2012147242,2012-09-10,14092012,standard class,eh13765,edward hooks,corporate,revere,massachusetts,united states,2151.0,us,east,offap10003842,office supplies,appliances,europro shark turbo vacuum,61.96,2,0.0,16.1096,4.83,high
37524,ca2011148782,2011-11-02,07112011,standard class,po18850,patrick obrill,consumer,irving,texas,united states,75061.0,us,central,tecph10002923,technology,phones,logitech b530 usbheadsetheadset full size binaural,88.776,3,0.2,7.7679,4.83,medium
39718,ca2014150091,2014-10-13,17102014,standard class,np18670,nora paige,consumer,lakewood,new jersey,united states,8701.0,us,east,tecac10002167,technology,accessories,imation8gb micro traveldrive usb 20flash drive,45.0,3,0.0,4.95,4.83,high
31374,us2014118038,2014-12-10,12122014,first class,kb16600,ken brennan,corporate,houston,texas,united states,77041.0,us,central,offst10000615,office supplies,storage,simplifile personal file black granite 15w x 61516d x 1114h,27.24,3,0.2,2.724,4.82,medium
32346,ca2011139192,2011-05-27,01062011,second class,lc16885,lena creighton,consumer,san francisco,california,united states,94109.0,us,west,tecac10001606,technology,accessories,logitech wireless performance mouse mx for pc and mac,99.99,1,0.0,37.9962,4.82,medium
35991,us2012138121,2012-12-17,17122012,same day,jl15835,john lee,consumer,detroit,michigan,united states,48205.0,us,central,offbi10000320,office supplies,binders,gbc plastic binding combs,29.52,4,0.0,14.4648,4.82,high
35464,ca2011157924,2011-10-11,13102011,first class,ha14920,helen andreada,consumer,pasadena,california,united states,91104.0,us,west,offst10002352,office supplies,storage,iris project case,31.92,4,0.0,8.2992,4.81,high
37747,ca2012156510,2012-09-25,29092012,standard class,eh13990,erica hackney,consumer,meriden,connecticut,united states,6450.0,us,east,offpa10002222,office supplies,paper,xerox color copier paper 11 x 17 ream,45.68,2,0.0,21.0128,4.81,high
35446,ca2014106068,2014-10-24,29102014,standard class,rb19330,randy bradley,consumer,austin,texas,united states,78745.0,us,central,tecac10002942,technology,accessories,wd my passport ultra 1tb portable external hard drive,55.2,1,0.2,-2.07,4.8,medium
36886,ca2013115224,2013-12-09,12122013,second class,db13615,doug bickford,consumer,san francisco,california,united states,94110.0,us,west,offst10000615,office supplies,storage,simplifile personal file black granite 15w x 61516d x 1114h,34.05,3,0.0,9.534,4.8,high
41157,ca2014113278,2014-01-15,21012014,standard class,hr14770,hallie redmond,home office,richmond,indiana,united states,47374.0,us,central,tecph10000169,technology,phones,arkon windshield dashboard air vent car mount holder,67.8,4,0.0,1.356,4.8,medium
33372,ca2011131051,2011-12-01,05122011,standard class,tr21325,toby ritter,consumer,san francisco,california,united states,94122.0,us,west,furfu10001861,furniture,furnishings,floodlight indoor halogen bulbs 1 bulb per pack 60 watts,58.2,3,0.0,28.518,4.79,medium
34274,ca2014134607,2014-10-04,09102014,second class,hl15040,hunter lopez,consumer,rochester,new york,united states,14609.0,us,east,offst10002214,office supplies,storage,xrack file for hanging folders,22.58,2,0.0,5.8708,4.79,high
36754,ca2014130631,2014-12-30,03012015,standard class,bs11755,bruce stewart,consumer,edmonds,washington,united states,98026.0,us,west,furfu10004093,furniture,furnishings,handfinished solid wood document frame,68.46,2,0.0,20.538,4.79,medium
40672,ca2012126347,2012-12-14,19122012,second class,aj10945,ashley jarboe,consumer,los angeles,california,united states,90045.0,us,west,tecac10003063,technology,accessories,micro innovations usb rf wireless keyboard with mouse,50.0,2,0.0,10.5,4.79,medium
34364,ca2014106859,2014-03-14,19032014,second class,bf11215,benjamin farhat,home office,albuquerque,new mexico,united states,87105.0,us,west,offpa10001534,office supplies,paper,xerox 230,45.36,7,0.0,21.7728,4.78,medium
35125,ca2014141733,2014-05-08,12052014,standard class,rw19540,rick wilson,corporate,detroit,michigan,united states,48234.0,us,central,furch10002017,furniture,chairs,safco optional arm kit for workspace cribbage stacking chair,26.64,1,0.0,7.4592,4.78,high
37283,ca2013163776,2013-07-20,26072013,standard class,js16030,joy smith,consumer,hattiesburg,mississippi,united states,39401.0,us,south,offst10002485,office supplies,storage,rogers deluxe file chest,87.92,4,0.0,0.8792,4.78,medium
38345,ca2013119515,2013-08-15,17082013,first class,tr21325,toby ritter,consumer,nashville,tennessee,united states,37211.0,us,south,offpa10000552,office supplies,paper,xerox 200,15.552,3,0.2,5.4432,4.78,critical
31460,ca2013113817,2013-11-08,12112013,standard class,mj17740,max jones,consumer,seattle,washington,united states,98115.0,us,west,offbi10004002,office supplies,binders,wilson jones international size a4 ring binders,27.68,2,0.2,9.688,4.77,high
31821,us2013139486,2013-05-22,24052013,first class,lh17155,logan haushalter,consumer,los angeles,california,united states,90032.0,us,west,tecac10003832,technology,accessories,imation16gb mini traveldrive usb 20flash drive,66.26,2,0.0,27.1666,4.77,high
35612,ca2012115945,2012-06-25,01072012,standard class,ab10165,alan barnes,consumer,los angeles,california,united states,90045.0,us,west,offbi10004330,office supplies,binders,gbc velobind prepunched cover sets regency series,88.752,3,0.2,27.735,4.77,medium
36739,ca2012148712,2012-04-17,23042012,standard class,jm15535,jessica myrick,consumer,new york city,new york,united states,10035.0,us,east,tecac10003198,technology,accessories,enermax acrylux wireless keyboard,99.6,1,0.0,36.852,4.77,medium
32015,ca2011104472,2011-06-02,07062011,standard class,ck12325,christine kargatis,home office,orem,utah,united states,84057.0,us,west,offbi10001658,office supplies,binders,gbc standard thermabind covers,59.808,3,0.2,19.4376,4.76,medium
36509,ca2013145898,2013-09-27,27092013,same day,cm12445,chuck magee,consumer,redlands,california,united states,92374.0,us,west,offst10004507,office supplies,storage,advantus rolling storage box,51.45,3,0.0,13.8915,4.76,medium
